"","microcosmID","combination","temperature","predicted_species","richness","replicate","day","species_biomass","total_biomass"
"36019",680,"Tetra, Dexio, Para, Spiro",25,"Tetra",4,2,27,0.0003470923,0.03034576
"36020",680,"Tetra, Dexio, Para, Spiro",25,"Tetra",4,2,29,0.0003921547,0.02043185
"36021",680,"Tetra, Dexio, Para, Spiro",25,"Tetra",4,2,31,0.0002819531,0.03971412
"36022",680,"Tetra, Dexio, Para, Spiro",25,"Tetra",4,2,33,0.0001826315,0.05982623
"36023",680,"Tetra, Dexio, Para, Spiro",25,"Tetra",4,2,35,9.41899e-05,0.04673844
"36024",680,"Tetra, Dexio, Para, Spiro",25,"Tetra",4,2,37,5.748316e-06,0.03860352
"36025",48,"Tetra, Loxo",15,"Loxo",2,2,1,0.005790579,0.02716938
"36026",48,"Tetra, Loxo",15,"Loxo",2,2,3,0.001141042,0.005181029
"36027",48,"Tetra, Loxo",15,"Loxo",2,2,5,0.01356705,0.01904133
"36028",48,"Tetra, Loxo",15,"Loxo",2,2,7,0.0340349,0.05198337
"36029",48,"Tetra, Loxo",15,"Loxo",2,2,9,0.06831827,0.08649501
"36030",48,"Tetra, Loxo",15,"Loxo",2,2,11,0.1900914,0.2054641
"36031",48,"Tetra, Loxo",15,"Loxo",2,2,13,0.2148547,0.2232203
"36032",48,"Tetra, Loxo",15,"Loxo",2,2,15,0.2499547,0.2608364
"36033",48,"Tetra, Loxo",15,"Loxo",2,2,17,0.3349191,0.3453739
"36034",48,"Tetra, Loxo",15,"Loxo",2,2,19,0.3442042,0.3497497
"36035",48,"Tetra, Loxo",15,"Loxo",2,2,21,0.2574113,0.2625387
"36036",48,"Tetra, Loxo",15,"Loxo",2,2,23,0.2486907,0.2495343
"36037",48,"Tetra, Loxo",15,"Loxo",2,2,25,0.1665618,0.1761513
"36038",48,"Tetra, Loxo",15,"Loxo",2,2,27,0.2296777,0.2350887
"36039",48,"Tetra, Loxo",15,"Loxo",2,2,29,0.2228995,0.2295866
"36040",48,"Tetra, Loxo",15,"Loxo",2,2,31,0.235614,0.240566
"36041",48,"Tetra, Loxo",15,"Loxo",2,2,33,0.3230513,0.3230513
"36042",48,"Tetra, Loxo",15,"Loxo",2,2,35,0.3490436,0.3495903
"36043",48,"Tetra, Loxo",15,"Loxo",2,2,37,0.21692,0.2206262
"36044",48,"Tetra, Loxo",15,"Tetra",2,2,1,0.0213788,0.02716938
"36045",48,"Tetra, Loxo",15,"Tetra",2,2,3,0.004039987,0.005181029
"36046",48,"Tetra, Loxo",15,"Tetra",2,2,5,0.005474279,0.01904133
"36047",48,"Tetra, Loxo",15,"Tetra",2,2,7,0.01794847,0.05198337
"36048",48,"Tetra, Loxo",15,"Tetra",2,2,9,0.01817674,0.08649501
"36049",48,"Tetra, Loxo",15,"Tetra",2,2,11,0.01537275,0.2054641
"36050",48,"Tetra, Loxo",15,"Tetra",2,2,13,0.008365514,0.2232203
"36051",48,"Tetra, Loxo",15,"Tetra",2,2,15,0.01088169,0.2608364
"36052",48,"Tetra, Loxo",15,"Tetra",2,2,17,0.01045478,0.3453739
"36053",48,"Tetra, Loxo",15,"Tetra",2,2,19,0.00554551,0.3497497
"36054",48,"Tetra, Loxo",15,"Tetra",2,2,21,0.00512738,0.2625387
"36055",48,"Tetra, Loxo",15,"Tetra",2,2,23,0.0008436797,0.2495343
"36056",48,"Tetra, Loxo",15,"Tetra",2,2,25,0.009589468,0.1761513
"36057",48,"Tetra, Loxo",15,"Tetra",2,2,27,0.005410981,0.2350887
"36058",48,"Tetra, Loxo",15,"Tetra",2,2,29,0.006687065,0.2295866
"36059",48,"Tetra, Loxo",15,"Tetra",2,2,31,0.004951996,0.240566
"36060",48,"Tetra, Loxo",15,"Tetra",2,2,33,0,0.3230513
"36061",48,"Tetra, Loxo",15,"Tetra",2,2,35,0.0005466416,0.3495903
"36062",48,"Tetra, Loxo",15,"Tetra",2,2,37,0.003706154,0.2206262
"36063",95,"Tetra, Loxo",15,"Loxo",2,1,1,0.007171605,0.02340633
"36064",95,"Tetra, Loxo",15,"Loxo",2,1,3,0.004627937,0.004869384
"36065",95,"Tetra, Loxo",15,"Loxo",2,1,5,0.005065885,0.005795223
"36066",95,"Tetra, Loxo",15,"Loxo",2,1,7,0.02514883,0.03288685
"36067",95,"Tetra, Loxo",15,"Loxo",2,1,9,0.06349671,0.06868164
"36068",95,"Tetra, Loxo",15,"Loxo",2,1,11,0.06694553,0.07462508
"36069",95,"Tetra, Loxo",15,"Loxo",2,1,13,0.1495319,0.1689693
"36070",95,"Tetra, Loxo",15,"Loxo",2,1,15,0.1637319,0.1775077
"36071",95,"Tetra, Loxo",15,"Loxo",2,1,17,0.142184,0.1493396
"36072",95,"Tetra, Loxo",15,"Loxo",2,1,19,0.1311917,0.1415955
"36073",95,"Tetra, Loxo",15,"Loxo",2,1,21,0.09777882,0.108228
"36074",95,"Tetra, Loxo",15,"Loxo",2,1,23,0.1587196,0.1733416
"36075",95,"Tetra, Loxo",15,"Loxo",2,1,25,0.1655806,0.176858
"36076",95,"Tetra, Loxo",15,"Loxo",2,1,27,0.1419724,0.1526578
"36077",95,"Tetra, Loxo",15,"Loxo",2,1,29,0.1592965,0.1674538
"36078",95,"Tetra, Loxo",15,"Loxo",2,1,31,0.1838423,0.1873124
"36079",95,"Tetra, Loxo",15,"Loxo",2,1,33,0.1740195,0.1741012
"36080",95,"Tetra, Loxo",15,"Loxo",2,1,35,0.1711672,0.1712291
"36081",95,"Tetra, Loxo",15,"Loxo",2,1,37,0.2141763,0.2235057
"36082",95,"Tetra, Loxo",15,"Tetra",2,1,1,0.01623472,0.02340633
"36083",95,"Tetra, Loxo",15,"Tetra",2,1,3,0.000241447,0.004869384
"36084",95,"Tetra, Loxo",15,"Tetra",2,1,5,0.0007293375,0.005795223
"36085",95,"Tetra, Loxo",15,"Tetra",2,1,7,0.007738022,0.03288685
"36086",95,"Tetra, Loxo",15,"Tetra",2,1,9,0.005184927,0.06868164
"36087",95,"Tetra, Loxo",15,"Tetra",2,1,11,0.007679553,0.07462508
"36088",95,"Tetra, Loxo",15,"Tetra",2,1,13,0.01943744,0.1689693
"36089",95,"Tetra, Loxo",15,"Tetra",2,1,15,0.01377578,0.1775077
"36090",95,"Tetra, Loxo",15,"Tetra",2,1,17,0.007155588,0.1493396
"36091",95,"Tetra, Loxo",15,"Tetra",2,1,19,0.01040382,0.1415955
"36092",95,"Tetra, Loxo",15,"Tetra",2,1,21,0.01044921,0.108228
"36093",95,"Tetra, Loxo",15,"Tetra",2,1,23,0.014622,0.1733416
"36094",95,"Tetra, Loxo",15,"Tetra",2,1,25,0.01127742,0.176858
"36095",95,"Tetra, Loxo",15,"Tetra",2,1,27,0.01068545,0.1526578
"36096",95,"Tetra, Loxo",15,"Tetra",2,1,29,0.008157336,0.1674538
"36097",95,"Tetra, Loxo",15,"Tetra",2,1,31,0.003470189,0.1873124
"36098",95,"Tetra, Loxo",15,"Tetra",2,1,33,8.167097e-05,0.1741012
"36099",95,"Tetra, Loxo",15,"Tetra",2,1,35,6.190229e-05,0.1712291
"36100",95,"Tetra, Loxo",15,"Tetra",2,1,37,0.009329395,0.2235057
"36101",154,"Tetra, Loxo",17,"Loxo",2,1,1,0.004786654,0.01741386
"36102",154,"Tetra, Loxo",17,"Loxo",2,1,3,0.0132579,0.01519947
"36103",154,"Tetra, Loxo",17,"Loxo",2,1,5,0.01935769,0.02117558
"36104",154,"Tetra, Loxo",17,"Loxo",2,1,7,0.0419307,0.05298305
"36105",154,"Tetra, Loxo",17,"Loxo",2,1,9,0.1278251,0.1455048
"36106",154,"Tetra, Loxo",17,"Loxo",2,1,11,0.1430027,0.150643
"36107",154,"Tetra, Loxo",17,"Loxo",2,1,13,0.2304951,0.2368741
"36108",154,"Tetra, Loxo",17,"Loxo",2,1,15,0.221357,0.2375505
"36109",154,"Tetra, Loxo",17,"Loxo",2,1,17,0.22915,0.2591768
"36110",154,"Tetra, Loxo",17,"Loxo",2,1,19,0.2611398,0.2917396
"36111",154,"Tetra, Loxo",17,"Loxo",2,1,21,0.2022191,0.2223221
"36112",154,"Tetra, Loxo",17,"Loxo",2,1,23,0.2306716,0.239731
"36113",154,"Tetra, Loxo",17,"Loxo",2,1,25,0.2322559,0.2439327
"36114",154,"Tetra, Loxo",17,"Loxo",2,1,27,0.1968619,0.2128132
"36115",154,"Tetra, Loxo",17,"Loxo",2,1,29,0.1893776,0.2022182
"36116",154,"Tetra, Loxo",17,"Loxo",2,1,31,0.3294298,0.3330012
"36117",154,"Tetra, Loxo",17,"Loxo",2,1,33,0.4644316,0.4644316
"36118",154,"Tetra, Loxo",17,"Loxo",2,1,35,0.3714619,0.3725237
"36119",154,"Tetra, Loxo",17,"Loxo",2,1,37,0.164773,0.1681902
"36120",154,"Tetra, Loxo",17,"Tetra",2,1,1,0.01262721,0.01741386
"36121",154,"Tetra, Loxo",17,"Tetra",2,1,3,0.001941569,0.01519947
"36122",154,"Tetra, Loxo",17,"Tetra",2,1,5,0.001817889,0.02117558
"36123",154,"Tetra, Loxo",17,"Tetra",2,1,7,0.01105235,0.05298305
"36124",154,"Tetra, Loxo",17,"Tetra",2,1,9,0.01767964,0.1455048
"36125",154,"Tetra, Loxo",17,"Tetra",2,1,11,0.007640254,0.150643
"36126",154,"Tetra, Loxo",17,"Tetra",2,1,13,0.006379036,0.2368741
"36127",154,"Tetra, Loxo",17,"Tetra",2,1,15,0.01619346,0.2375505
"36128",154,"Tetra, Loxo",17,"Tetra",2,1,17,0.03002682,0.2591768
"36129",154,"Tetra, Loxo",17,"Tetra",2,1,19,0.0305998,0.2917396
"36130",154,"Tetra, Loxo",17,"Tetra",2,1,21,0.02010298,0.2223221
"36131",154,"Tetra, Loxo",17,"Tetra",2,1,23,0.009059383,0.239731
"36132",154,"Tetra, Loxo",17,"Tetra",2,1,25,0.01167685,0.2439327
"36133",154,"Tetra, Loxo",17,"Tetra",2,1,27,0.01595131,0.2128132
"36134",154,"Tetra, Loxo",17,"Tetra",2,1,29,0.0128406,0.2022182
"36135",154,"Tetra, Loxo",17,"Tetra",2,1,31,0.003571427,0.3330012
"36136",154,"Tetra, Loxo",17,"Tetra",2,1,33,0,0.4644316
"36137",154,"Tetra, Loxo",17,"Tetra",2,1,35,0.001061866,0.3725237
"36138",154,"Tetra, Loxo",17,"Tetra",2,1,37,0.0034172,0.1681902
"36139",217,"Tetra, Loxo",17,"Loxo",2,2,1,0.005570449,0.01298744
"36140",217,"Tetra, Loxo",17,"Loxo",2,2,3,0.01160819,0.01527421
"36141",217,"Tetra, Loxo",17,"Loxo",2,2,5,0.01692799,0.03019293
"36142",217,"Tetra, Loxo",17,"Loxo",2,2,7,0.0911648,0.1106568
"36143",217,"Tetra, Loxo",17,"Loxo",2,2,9,0.1231545,0.1647606
"36144",217,"Tetra, Loxo",17,"Loxo",2,2,11,0.1305993,0.2083206
"36145",217,"Tetra, Loxo",17,"Loxo",2,2,13,0.1830452,0.2491015
"36146",217,"Tetra, Loxo",17,"Loxo",2,2,15,0.1634748,0.1968768
"36147",217,"Tetra, Loxo",17,"Loxo",2,2,17,0.1036246,0.1210654
"36148",217,"Tetra, Loxo",17,"Loxo",2,2,19,0.09787306,0.1202799
"36149",217,"Tetra, Loxo",17,"Loxo",2,2,21,0.118639,0.1375757
"36150",217,"Tetra, Loxo",17,"Loxo",2,2,23,0.1304585,0.1385174
"36151",217,"Tetra, Loxo",17,"Loxo",2,2,25,0.08635429,0.09023099
"36152",217,"Tetra, Loxo",17,"Loxo",2,2,27,0.1866867,0.1956514
"36153",217,"Tetra, Loxo",17,"Loxo",2,2,29,0.1702171,0.1823129
"36154",217,"Tetra, Loxo",17,"Loxo",2,2,31,0.1299729,0.1396633
"36155",217,"Tetra, Loxo",17,"Loxo",2,2,33,0.1941712,0.1980006
"36156",217,"Tetra, Loxo",17,"Loxo",2,2,35,0.2308452,0.2310774
"36157",217,"Tetra, Loxo",17,"Loxo",2,2,37,0.08003649,0.08397236
"36158",217,"Tetra, Loxo",17,"Tetra",2,2,1,0.00741699,0.01298744
"36159",217,"Tetra, Loxo",17,"Tetra",2,2,3,0.003666017,0.01527421
"36160",217,"Tetra, Loxo",17,"Tetra",2,2,5,0.01326494,0.03019293
"36161",217,"Tetra, Loxo",17,"Tetra",2,2,7,0.01949204,0.1106568
"36162",217,"Tetra, Loxo",17,"Tetra",2,2,9,0.04160608,0.1647606
"36163",217,"Tetra, Loxo",17,"Tetra",2,2,11,0.0777213,0.2083206
"36164",217,"Tetra, Loxo",17,"Tetra",2,2,13,0.06605626,0.2491015
"36165",217,"Tetra, Loxo",17,"Tetra",2,2,15,0.03340203,0.1968768
"36166",217,"Tetra, Loxo",17,"Tetra",2,2,17,0.01744076,0.1210654
"36167",217,"Tetra, Loxo",17,"Tetra",2,2,19,0.02240683,0.1202799
"36168",217,"Tetra, Loxo",17,"Tetra",2,2,21,0.01893663,0.1375757
"36169",217,"Tetra, Loxo",17,"Tetra",2,2,23,0.008058848,0.1385174
"36170",217,"Tetra, Loxo",17,"Tetra",2,2,25,0.003876706,0.09023099
"36171",217,"Tetra, Loxo",17,"Tetra",2,2,27,0.008964723,0.1956514
"36172",217,"Tetra, Loxo",17,"Tetra",2,2,29,0.01209578,0.1823129
"36173",217,"Tetra, Loxo",17,"Tetra",2,2,31,0.009690354,0.1396633
"36174",217,"Tetra, Loxo",17,"Tetra",2,2,33,0.00382948,0.1980006
"36175",217,"Tetra, Loxo",17,"Tetra",2,2,35,0.0002322787,0.2310774
"36176",217,"Tetra, Loxo",17,"Tetra",2,2,37,0.003935869,0.08397236
"36177",339,"Tetra, Loxo",19,"Loxo",2,2,1,0.01100742,0.01724744
"36178",339,"Tetra, Loxo",19,"Loxo",2,2,3,0.0119399,0.01310039
"36179",339,"Tetra, Loxo",19,"Loxo",2,2,5,0.03673718,0.04065375
"36180",339,"Tetra, Loxo",19,"Loxo",2,2,7,0.07473058,0.07616284
"36181",339,"Tetra, Loxo",19,"Loxo",2,2,9,0.2529195,0.2555351
"36182",339,"Tetra, Loxo",19,"Loxo",2,2,11,0.3503083,0.3568512
"36183",339,"Tetra, Loxo",19,"Loxo",2,2,13,0.4376835,0.4445532
"36184",339,"Tetra, Loxo",19,"Loxo",2,2,15,0.4019732,0.4158057
"36185",339,"Tetra, Loxo",19,"Loxo",2,2,17,0.2414223,0.2715173
"36186",339,"Tetra, Loxo",19,"Loxo",2,2,19,0.2019245,0.2273168
"36187",339,"Tetra, Loxo",19,"Loxo",2,2,21,0.3172535,0.3224913
"36188",339,"Tetra, Loxo",19,"Loxo",2,2,23,0.3562874,0.3692743
"36189",339,"Tetra, Loxo",19,"Loxo",2,2,25,0.3608809,0.3705365
"36190",339,"Tetra, Loxo",19,"Loxo",2,2,27,0.4005563,0.4060001
"36191",339,"Tetra, Loxo",19,"Loxo",2,2,29,0.3752583,0.3829157
"36192",339,"Tetra, Loxo",19,"Loxo",2,2,31,0.4875972,0.4923473
"36193",339,"Tetra, Loxo",19,"Loxo",2,2,33,0.5205322,0.5241927
"36194",339,"Tetra, Loxo",19,"Loxo",2,2,35,0.2789284,0.2926108
"36195",339,"Tetra, Loxo",19,"Loxo",2,2,37,0.341825,0.3459127
"36196",339,"Tetra, Loxo",19,"Tetra",2,2,1,0.006240027,0.01724744
"36197",339,"Tetra, Loxo",19,"Tetra",2,2,3,0.001160489,0.01310039
"36198",339,"Tetra, Loxo",19,"Tetra",2,2,5,0.003916563,0.04065375
"36199",339,"Tetra, Loxo",19,"Tetra",2,2,7,0.001432264,0.07616284
"36200",339,"Tetra, Loxo",19,"Tetra",2,2,9,0.0026156,0.2555351
"36201",339,"Tetra, Loxo",19,"Tetra",2,2,11,0.006542825,0.3568512
"36202",339,"Tetra, Loxo",19,"Tetra",2,2,13,0.006869723,0.4445532
"36203",339,"Tetra, Loxo",19,"Tetra",2,2,15,0.01383257,0.4158057
"36204",339,"Tetra, Loxo",19,"Tetra",2,2,17,0.03009501,0.2715173
"36205",339,"Tetra, Loxo",19,"Tetra",2,2,19,0.02539225,0.2273168
"36206",339,"Tetra, Loxo",19,"Tetra",2,2,21,0.005237785,0.3224913
"36207",339,"Tetra, Loxo",19,"Tetra",2,2,23,0.01298685,0.3692743
"36208",339,"Tetra, Loxo",19,"Tetra",2,2,25,0.009655578,0.3705365
"36209",339,"Tetra, Loxo",19,"Tetra",2,2,27,0.005443872,0.4060001
"36210",339,"Tetra, Loxo",19,"Tetra",2,2,29,0.007657373,0.3829157
"36211",339,"Tetra, Loxo",19,"Tetra",2,2,31,0.004750137,0.4923473
"36212",339,"Tetra, Loxo",19,"Tetra",2,2,33,0.003660523,0.5241927
"36213",339,"Tetra, Loxo",19,"Tetra",2,2,35,0.01368238,0.2926108
"36214",339,"Tetra, Loxo",19,"Tetra",2,2,37,0.004087677,0.3459127
"36215",342,"Tetra, Loxo",19,"Loxo",2,1,1,0.01056917,0.01206601
"36216",342,"Tetra, Loxo",19,"Loxo",2,1,3,0.007776854,0.007901386
"36217",342,"Tetra, Loxo",19,"Loxo",2,1,5,0.03482114,0.03982248
"36218",342,"Tetra, Loxo",19,"Loxo",2,1,7,0.09239949,0.1000671
"36219",342,"Tetra, Loxo",19,"Loxo",2,1,9,0.2316044,0.2412761
"36220",342,"Tetra, Loxo",19,"Loxo",2,1,11,0.3833689,0.4126881
"36221",342,"Tetra, Loxo",19,"Loxo",2,1,13,0.7019122,0.7273562
"36222",342,"Tetra, Loxo",19,"Loxo",2,1,15,0.6260163,0.6494295
"36223",342,"Tetra, Loxo",19,"Loxo",2,1,17,0.2993065,0.3462213
"36224",342,"Tetra, Loxo",19,"Loxo",2,1,19,0.3177927,0.3656398
"36225",342,"Tetra, Loxo",19,"Loxo",2,1,21,0.5368717,0.5422699
"36226",342,"Tetra, Loxo",19,"Loxo",2,1,23,0.3420454,0.3931191
"36227",342,"Tetra, Loxo",19,"Loxo",2,1,25,0.4187312,0.4348477
"36228",342,"Tetra, Loxo",19,"Loxo",2,1,27,0.6611795,0.6656598
"36229",342,"Tetra, Loxo",19,"Loxo",2,1,29,0.609568,0.6250479
"36230",342,"Tetra, Loxo",19,"Loxo",2,1,31,0.6569429,0.6690671
"36231",342,"Tetra, Loxo",19,"Loxo",2,1,33,0.7316438,0.738342
"36232",342,"Tetra, Loxo",19,"Loxo",2,1,35,0.4822106,0.5081398
"36233",342,"Tetra, Loxo",19,"Loxo",2,1,37,0.4808666,0.4826227
"36234",342,"Tetra, Loxo",19,"Tetra",2,1,1,0.001496832,0.01206601
"36235",342,"Tetra, Loxo",19,"Tetra",2,1,3,0.0001245323,0.007901386
"36236",342,"Tetra, Loxo",19,"Tetra",2,1,5,0.00500134,0.03982248
"36237",342,"Tetra, Loxo",19,"Tetra",2,1,7,0.007667653,0.1000671
"36238",342,"Tetra, Loxo",19,"Tetra",2,1,9,0.009671684,0.2412761
"36239",342,"Tetra, Loxo",19,"Tetra",2,1,11,0.02931922,0.4126881
"36240",342,"Tetra, Loxo",19,"Tetra",2,1,13,0.02544395,0.7273562
"36241",342,"Tetra, Loxo",19,"Tetra",2,1,15,0.02341323,0.6494295
"36242",342,"Tetra, Loxo",19,"Tetra",2,1,17,0.04691483,0.3462213
"36243",342,"Tetra, Loxo",19,"Tetra",2,1,19,0.04784706,0.3656398
"36244",342,"Tetra, Loxo",19,"Tetra",2,1,21,0.005398169,0.5422699
"36245",342,"Tetra, Loxo",19,"Tetra",2,1,23,0.05107375,0.3931191
"36246",342,"Tetra, Loxo",19,"Tetra",2,1,25,0.01611652,0.4348477
"36247",342,"Tetra, Loxo",19,"Tetra",2,1,27,0.004480218,0.6656598
"36248",342,"Tetra, Loxo",19,"Tetra",2,1,29,0.01547998,0.6250479
"36249",342,"Tetra, Loxo",19,"Tetra",2,1,31,0.01212416,0.6690671
"36250",342,"Tetra, Loxo",19,"Tetra",2,1,33,0.006698261,0.738342
"36251",342,"Tetra, Loxo",19,"Tetra",2,1,35,0.02592922,0.5081398
"36252",342,"Tetra, Loxo",19,"Tetra",2,1,37,0.001756052,0.4826227
"36253",449,"Tetra, Loxo",21,"Loxo",2,1,1,0.03688295,0.05386382
"36254",449,"Tetra, Loxo",21,"Loxo",2,1,3,0.02945954,0.03821446
"36255",449,"Tetra, Loxo",21,"Loxo",2,1,5,0.1593714,0.2455667
"36256",449,"Tetra, Loxo",21,"Loxo",2,1,7,0.03674876,0.1079728
"36257",449,"Tetra, Loxo",21,"Loxo",2,1,9,0.05801321,0.08777766
"36258",449,"Tetra, Loxo",21,"Loxo",2,1,11,0.07176642,0.09664995
"36259",449,"Tetra, Loxo",21,"Loxo",2,1,13,0.1086669,0.1224376
"36260",449,"Tetra, Loxo",21,"Loxo",2,1,15,0.08807602,0.0980589
"36261",449,"Tetra, Loxo",21,"Loxo",2,1,17,0.06864389,0.07888313
"36262",449,"Tetra, Loxo",21,"Loxo",2,1,19,0.08441497,0.09218174
"36263",449,"Tetra, Loxo",21,"Loxo",2,1,21,0.09146389,0.09799548
"36264",449,"Tetra, Loxo",21,"Loxo",2,1,23,0.1521696,0.1553458
"36265",449,"Tetra, Loxo",21,"Loxo",2,1,25,0.1852928,0.1871169
"36266",449,"Tetra, Loxo",21,"Loxo",2,1,27,0.1724644,0.1732129
"36267",449,"Tetra, Loxo",21,"Loxo",2,1,29,0.1164567,0.1176485
"36268",449,"Tetra, Loxo",21,"Loxo",2,1,31,0.124118,0.1251938
"36269",449,"Tetra, Loxo",21,"Loxo",2,1,33,0.1705943,0.1705943
"36270",449,"Tetra, Loxo",21,"Loxo",2,1,35,0.1527273,0.1527913
"36271",449,"Tetra, Loxo",21,"Loxo",2,1,37,0.1326292,0.1338233
"36272",449,"Tetra, Loxo",21,"Tetra",2,1,1,0.01698087,0.05386382
"36273",449,"Tetra, Loxo",21,"Tetra",2,1,3,0.008754914,0.03821446
"36274",449,"Tetra, Loxo",21,"Tetra",2,1,5,0.08619537,0.2455667
"36275",449,"Tetra, Loxo",21,"Tetra",2,1,7,0.07122406,0.1079728
"36276",449,"Tetra, Loxo",21,"Tetra",2,1,9,0.02976445,0.08777766
"36277",449,"Tetra, Loxo",21,"Tetra",2,1,11,0.02488354,0.09664995
"36278",449,"Tetra, Loxo",21,"Tetra",2,1,13,0.01377077,0.1224376
"36279",449,"Tetra, Loxo",21,"Tetra",2,1,15,0.009982884,0.0980589
"36280",449,"Tetra, Loxo",21,"Tetra",2,1,17,0.01023924,0.07888313
"36281",449,"Tetra, Loxo",21,"Tetra",2,1,19,0.007766775,0.09218174
"36282",449,"Tetra, Loxo",21,"Tetra",2,1,21,0.00653159,0.09799548
"36283",449,"Tetra, Loxo",21,"Tetra",2,1,23,0.003176165,0.1553458
"36284",449,"Tetra, Loxo",21,"Tetra",2,1,25,0.001824116,0.1871169
"36285",449,"Tetra, Loxo",21,"Tetra",2,1,27,0.0007484962,0.1732129
"36286",449,"Tetra, Loxo",21,"Tetra",2,1,29,0.001191882,0.1176485
"36287",449,"Tetra, Loxo",21,"Tetra",2,1,31,0.001075808,0.1251938
"36288",449,"Tetra, Loxo",21,"Tetra",2,1,33,0,0.1705943
"36289",449,"Tetra, Loxo",21,"Tetra",2,1,35,6.399262e-05,0.1527913
"36290",449,"Tetra, Loxo",21,"Tetra",2,1,37,0.001194052,0.1338233
"36291",467,"Tetra, Loxo",21,"Loxo",2,2,1,0.02319721,0.04958013
"36292",467,"Tetra, Loxo",21,"Loxo",2,2,3,0.009134766,0.01270664
"36293",467,"Tetra, Loxo",21,"Loxo",2,2,5,0.01009607,0.0118004
"36294",467,"Tetra, Loxo",21,"Loxo",2,2,7,0.08079735,0.135034
"36295",467,"Tetra, Loxo",21,"Loxo",2,2,9,0.04777067,0.09041271
"36296",467,"Tetra, Loxo",21,"Loxo",2,2,11,0.1070445,0.1382018
"36297",467,"Tetra, Loxo",21,"Loxo",2,2,13,0.1075837,0.1332009
"36298",467,"Tetra, Loxo",21,"Loxo",2,2,15,0.08673754,0.1025284
"36299",467,"Tetra, Loxo",21,"Loxo",2,2,17,0.07642737,0.07979017
"36300",467,"Tetra, Loxo",21,"Loxo",2,2,19,0.07790231,0.07980273
"36301",467,"Tetra, Loxo",21,"Loxo",2,2,21,0.08304646,0.09201464
"36302",467,"Tetra, Loxo",21,"Loxo",2,2,23,0.1618771,0.1667445
"36303",467,"Tetra, Loxo",21,"Loxo",2,2,25,0.1711404,0.1718013
"36304",467,"Tetra, Loxo",21,"Loxo",2,2,27,0.1677639,0.1701042
"36305",467,"Tetra, Loxo",21,"Loxo",2,2,29,0.1292046,0.1317996
"36306",467,"Tetra, Loxo",21,"Loxo",2,2,31,0.09432644,0.09661274
"36307",467,"Tetra, Loxo",21,"Loxo",2,2,33,0.09921336,0.1011484
"36308",467,"Tetra, Loxo",21,"Loxo",2,2,35,0.09836457,0.09841036
"36309",467,"Tetra, Loxo",21,"Loxo",2,2,37,0.06282404,0.06297349
"36310",467,"Tetra, Loxo",21,"Tetra",2,2,1,0.02638292,0.04958013
"36311",467,"Tetra, Loxo",21,"Tetra",2,2,3,0.003571877,0.01270664
"36312",467,"Tetra, Loxo",21,"Tetra",2,2,5,0.001704328,0.0118004
"36313",467,"Tetra, Loxo",21,"Tetra",2,2,7,0.05423661,0.135034
"36314",467,"Tetra, Loxo",21,"Tetra",2,2,9,0.04264204,0.09041271
"36315",467,"Tetra, Loxo",21,"Tetra",2,2,11,0.03115732,0.1382018
"36316",467,"Tetra, Loxo",21,"Tetra",2,2,13,0.02561721,0.1332009
"36317",467,"Tetra, Loxo",21,"Tetra",2,2,15,0.01579084,0.1025284
"36318",467,"Tetra, Loxo",21,"Tetra",2,2,17,0.0033628,0.07979017
"36319",467,"Tetra, Loxo",21,"Tetra",2,2,19,0.001900423,0.07980273
"36320",467,"Tetra, Loxo",21,"Tetra",2,2,21,0.008968182,0.09201464
"36321",467,"Tetra, Loxo",21,"Tetra",2,2,23,0.004867405,0.1667445
"36322",467,"Tetra, Loxo",21,"Tetra",2,2,25,0.0006608574,0.1718013
"36323",467,"Tetra, Loxo",21,"Tetra",2,2,27,0.00234029,0.1701042
"36324",467,"Tetra, Loxo",21,"Tetra",2,2,29,0.002595024,0.1317996
"36325",467,"Tetra, Loxo",21,"Tetra",2,2,31,0.002286297,0.09661274
"36326",467,"Tetra, Loxo",21,"Tetra",2,2,33,0.001935056,0.1011484
"36327",467,"Tetra, Loxo",21,"Tetra",2,2,35,4.578852e-05,0.09841036
"36328",467,"Tetra, Loxo",21,"Tetra",2,2,37,0.0001494463,0.06297349
"36329",511,"Tetra, Loxo",23,"Loxo",2,1,1,0.03180077,0.05784798
"36330",511,"Tetra, Loxo",23,"Loxo",2,1,3,0.08767246,0.1631604
"36331",511,"Tetra, Loxo",23,"Loxo",2,1,5,0.02917183,0.1031537
"36332",511,"Tetra, Loxo",23,"Loxo",2,1,7,0.06152457,0.108286
"36333",511,"Tetra, Loxo",23,"Loxo",2,1,9,0.07436033,0.1062769
"36334",511,"Tetra, Loxo",23,"Loxo",2,1,11,0.0848124,0.09051857
"36335",511,"Tetra, Loxo",23,"Loxo",2,1,13,0.06831488,0.07560721
"36336",511,"Tetra, Loxo",23,"Loxo",2,1,15,0.05924982,0.06980465
"36337",511,"Tetra, Loxo",23,"Loxo",2,1,17,0.08130557,0.09433813
"36338",511,"Tetra, Loxo",23,"Loxo",2,1,19,0.1065305,0.1172457
"36339",511,"Tetra, Loxo",23,"Loxo",2,1,21,0.1096288,0.1117824
"36340",511,"Tetra, Loxo",23,"Loxo",2,1,23,0.1109991,0.1153601
"36341",511,"Tetra, Loxo",23,"Loxo",2,1,25,0.1548576,0.1563181
